emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,emp_var_cat,confianza_cat,euribor_cat,empleo_cuartil,y
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.327,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,yes
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
-1.8,92.893,-46.2,1.313,5099.1,Estable,Muy baja,Baja,Q1,no
